timestamp,location_id,feeder_id,mv_line_id,area_type,area_type_id,hour,day_of_week,is_weekend,month,centroid_lat,centroid_lon,line_length_km,pv_kw_per_kwp,global_irradiance_wm2,temperature_c,wind_speed_ms,cloud_cover_pct,solar_radiation_wm2,synthetic_pv_capacity_kwp,synthetic_base_demand_kw,synthetic_local_demand_kw,synthetic_reverse_flow_limit_kw,oze_density_index,pv_generation_kw,reverse_flow_kw,overload_margin_kw,overload_kw,overload_ratio,target_overload_probability,target_overload_event,risk_level,risk_score,pvgis_source_kind,pvgis_source_timestamp,weather_source,weather_source_timestamp,weather_trust_status,target_source,source_note,split
2026-04-01T00:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,0,2,0,4,50.435867,18.686646,18.577,0.0,0.0,9.8,0.28,68.0,0.0,932.49,520.0,261.24,321.98,0.72,0.0,0.0,-321.98,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T00:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T00:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T07:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,7,1,0,4,50.299235,18.614511,2.155,0.5124,609.82,11.46,0.99,46.9,197.6,695.94,310.0,231.78,259.14,0.77,356.6,124.82,-134.32,0.0,0.4817,0.0175,0,low,2,pvgis_sample_profile,2020-04-18T07:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T07:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T08:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,8,1,0,4,50.435867,18.686646,18.577,0.67493,822.2,13.05,1.12,36.4,321.7,984.57,520.0,474.0,321.98,0.72,664.51,190.52,-131.46,0.0,0.5917,0.0297,0,low,3,pvgis_sample_profile,2020-04-18T08:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T08:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T08:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,8,1,0,4,50.232542,18.645709,0.067,0.67493,822.2,13.05,1.12,36.4,321.7,1016.42,710.0,785.47,267.34,0.68,686.01,0.0,-267.34,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T08:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T08:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T08:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,8,1,0,4,50.232562,18.645740,0.067,0.67493,822.2,13.05,1.12,36.4,321.7,1256.34,1180.0,1439.9,921.0,0.54,847.94,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T08:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T08:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T08:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,8,1,0,4,50.235209,18.633880,0.283,0.67493,822.2,13.05,1.12,36.4,321.7,817.67,390.0,348.2,266.63,0.81,551.87,203.68,-62.96,0.0,0.7639,0.0772,0,low,8,pvgis_sample_profile,2020-04-18T08:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T08:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T08:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,8,1,0,4,50.299235,18.614511,2.155,0.67493,822.2,13.05,1.12,36.4,321.7,695.94,310.0,219.39,259.14,0.77,469.71,250.32,-8.81,0.0,0.966,0.1919,1,low,19,pvgis_sample_profile,2020-04-18T08:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T08:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T09:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,9,1,0,4,50.435867,18.686646,18.577,0.77251,971.69,14.5,1.23,28.8,439.7,984.57,520.0,406.99,321.98,0.72,760.59,353.6,31.62,31.62,1.0982,0.3735,0,medium,37,pvgis_sample_profile,2020-04-18T09:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T09:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T09:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,9,1,0,4,50.232542,18.645709,0.067,0.77251,971.69,14.5,1.23,28.8,439.7,1016.42,710.0,709.95,267.34,0.68,785.19,75.25,-192.09,0.0,0.2815,0.0056,0,low,1,pvgis_sample_profile,2020-04-18T09:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T09:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T09:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,9,1,0,4,50.232562,18.645740,0.067,0.77251,971.69,14.5,1.23,28.8,439.7,1256.34,1180.0,1441.74,921.0,0.54,970.54,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T09:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T09:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T09:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,9,1,0,4,50.235209,18.633880,0.283,0.77251,971.69,14.5,1.23,28.8,439.7,817.67,390.0,298.97,266.63,0.81,631.66,332.69,66.06,66.06,1.2477,0.6823,1,medium,68,pvgis_sample_profile,2020-04-18T09:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T09:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T09:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,9,1,0,4,50.299235,18.614511,2.155,0.77251,971.69,14.5,1.23,28.8,439.7,695.94,310.0,197.21,259.14,0.77,537.62,340.42,81.28,81.28,1.3137,0.7779,1,high,78,pvgis_sample_profile,2020-04-18T09:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T09:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T10:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,10,1,0,4,50.435867,18.686646,18.577,0.81761,1041.72,15.75,1.31,24.7,533.1,984.57,520.0,346.45,321.98,0.72,804.99,458.54,136.57,136.57,1.4241,0.9176,1,high,92,pvgis_sample_profile,2020-04-18T10:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T10:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T10:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,10,1,0,4,50.232542,18.645709,0.067,0.81761,1041.72,15.75,1.31,24.7,533.1,1016.42,710.0,641.89,267.34,0.68,831.03,189.14,-78.19,0.0,0.7075,0.0701,0,low,7,pvgis_sample_profile,2020-04-18T10:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T10:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T10:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,10,1,0,4,50.232562,18.645740,0.067,0.81761,1041.72,15.75,1.31,24.7,533.1,1256.34,1180.0,1445.03,921.0,0.54,1027.2,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T10:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T10:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T10:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,10,1,0,4,50.235209,18.633880,0.283,0.81761,1041.72,15.75,1.31,24.7,533.1,817.67,390.0,254.5,266.63,0.81,668.54,414.04,147.41,147.41,1.5529,0.9714,1,high,97,pvgis_sample_profile,2020-04-18T10:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T10:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T10:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,10,1,0,4,50.299235,18.614511,2.155,0.81761,1041.72,15.75,1.31,24.7,533.1,695.94,310.0,177.21,259.14,0.77,569.01,391.8,132.66,132.66,1.5119,0.9593,1,high,96,pvgis_sample_profile,2020-04-18T10:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T10:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T11:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,11,1,0,4,50.435867,18.686646,18.577,0.81866,1046.29,16.73,1.36,24.1,589.1,984.57,520.0,310.8,321.98,0.72,806.02,495.22,173.24,173.24,1.5381,0.9652,1,high,97,pvgis_sample_profile,2020-04-18T11:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T11:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T11:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,11,1,0,4,50.232542,18.645709,0.067,0.81866,1046.29,16.73,1.36,24.1,589.1,1016.42,710.0,601.06,267.34,0.68,832.1,231.04,-36.3,0.0,0.8642,0.1484,0,low,15,pvgis_sample_profile,2020-04-18T11:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T11:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T11:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,11,1,0,4,50.232562,18.645740,0.067,0.81866,1046.29,16.73,1.36,24.1,589.1,1256.34,1180.0,1445.92,921.0,0.54,1028.52,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T11:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T11:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T11:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,11,1,0,4,50.235209,18.633880,0.283,0.81866,1046.29,16.73,1.36,24.1,589.1,817.67,390.0,228.31,266.63,0.81,669.4,441.08,174.45,174.45,1.6543,0.9871,1,high,99,pvgis_sample_profile,2020-04-18T11:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T11:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T11:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,11,1,0,4,50.299235,18.614511,2.155,0.81866,1046.29,16.73,1.36,24.1,589.1,695.94,310.0,165.26,259.14,0.77,569.74,404.48,145.34,145.34,1.5609,0.9721,1,high,97,pvgis_sample_profile,2020-04-18T11:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T11:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T12:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,12,1,0,4,50.435867,18.686646,18.577,0.77306,985.36,17.41,1.38,26.2,603.3,984.57,520.0,296.35,321.98,0.72,761.13,464.78,142.8,142.8,1.4435,0.9286,1,high,93,pvgis_sample_profile,2020-04-18T12:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T12:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T12:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,12,1,0,4,50.232542,18.645709,0.067,0.77306,985.36,17.41,1.38,26.2,603.3,1016.42,710.0,583.57,267.34,0.68,785.75,202.18,-65.16,0.0,0.7563,0.0891,0,low,9,pvgis_sample_profile,2020-04-18T12:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T12:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T12:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,12,1,0,4,50.232562,18.645740,0.067,0.77306,985.36,17.41,1.38,26.2,603.3,1256.34,1180.0,1440.91,921.0,0.54,971.23,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T12:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T12:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T12:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,12,1,0,4,50.235209,18.633880,0.283,0.77306,985.36,17.41,1.38,26.2,603.3,817.67,390.0,217.7,266.63,0.81,632.11,414.41,147.78,147.78,1.5542,0.9717,1,high,97,pvgis_sample_profile,2020-04-18T12:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T12:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T12:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,12,1,0,4,50.299235,18.614511,2.155,0.77306,985.36,17.41,1.38,26.2,603.3,695.94,310.0,160.25,259.14,0.77,538.01,377.75,118.62,118.62,1.4577,0.9386,1,high,94,pvgis_sample_profile,2020-04-18T12:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T12:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T13:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,13,1,0,4,50.435867,18.686646,18.577,0.65913,829.86,17.76,1.36,30.2,580.1,984.57,520.0,294.69,321.98,0.72,648.96,354.27,32.29,32.29,1.1003,0.4549,0,medium,45,pvgis_sample_profile,2020-04-18T13:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T13:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T13:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,13,1,0,4,50.232542,18.645709,0.067,0.65913,829.86,17.76,1.36,30.2,580.1,1016.42,710.0,580.42,267.34,0.68,669.95,89.53,-177.8,0.0,0.3349,0.0102,0,low,1,pvgis_sample_profile,2020-04-18T13:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T13:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T13:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,13,1,0,4,50.232562,18.645740,0.067,0.65913,829.86,17.76,1.36,30.2,580.1,1256.34,1180.0,1429.11,921.0,0.54,828.09,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T13:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T13:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T13:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,13,1,0,4,50.235209,18.633880,0.283,0.65913,829.86,17.76,1.36,30.2,580.1,817.67,390.0,216.48,266.63,0.81,538.95,322.48,55.85,55.85,1.2094,0.6853,0,medium,69,pvgis_sample_profile,2020-04-18T13:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T13:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T13:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,13,1,0,4,50.299235,18.614511,2.155,0.65913,829.86,17.76,1.36,30.2,580.1,695.94,310.0,159.68,259.14,0.77,458.72,299.04,39.9,39.9,1.154,0.5735,1,medium,57,pvgis_sample_profile,2020-04-18T13:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T13:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T14:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,14,1,0,4,50.435867,18.686646,18.577,0.50872,633.66,17.76,1.31,35.0,528.3,984.57,520.0,303.98,321.98,0.72,500.87,196.89,-125.09,0.0,0.6115,0.0447,0,low,4,pvgis_sample_profile,2020-04-18T14:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T14:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T14:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,14,1,0,4,50.232542,18.645709,0.067,0.50872,633.66,17.76,1.31,35.0,528.3,1016.42,710.0,589.28,267.34,0.68,517.07,0.0,-267.34,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T14:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T14:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T14:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,14,1,0,4,50.232562,18.645740,0.067,0.50872,633.66,17.76,1.31,35.0,528.3,1256.34,1180.0,1412.61,921.0,0.54,639.13,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T14:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T14:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T14:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,14,1,0,4,50.235209,18.633880,0.283,0.50872,633.66,17.76,1.31,35.0,528.3,817.67,390.0,223.3,266.63,0.81,415.97,192.66,-73.97,0.0,0.7226,0.0846,0,low,8,pvgis_sample_profile,2020-04-18T14:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T14:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T14:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,14,1,0,4,50.299235,18.614511,2.155,0.50872,633.66,17.76,1.31,35.0,528.3,695.94,310.0,163.28,259.14,0.77,354.04,190.76,-68.38,0.0,0.7361,0.0873,0,low,9,pvgis_sample_profile,2020-04-18T14:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T14:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T15:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,15,1,0,4,50.435867,18.686646,18.577,0.3137,400.23,17.41,1.23,39.6,457.6,984.57,520.0,329.69,321.98,0.72,308.86,0.0,-321.98,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T15:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T15:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T15:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,15,1,0,4,50.232542,18.645709,0.067,0.3137,400.23,17.41,1.23,39.6,457.6,1016.42,710.0,615.18,267.34,0.68,318.85,0.0,-267.34,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T15:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T15:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T15:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,15,1,0,4,50.232562,18.645740,0.067,0.3137,400.23,17.41,1.23,39.6,457.6,1256.34,1180.0,1395.56,921.0,0.54,394.12,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T15:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T15:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T15:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,15,1,0,4,50.235209,18.633880,0.283,0.3137,400.23,17.41,1.23,39.6,457.6,817.67,390.0,242.19,266.63,0.81,256.5,14.31,-252.32,0.0,0.0537,0.005,0,low,0,pvgis_sample_profile,2020-04-18T15:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T15:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T15:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,15,1,0,4,50.299235,18.614511,2.155,0.3137,400.23,17.41,1.23,39.6,457.6,695.94,310.0,173.3,259.14,0.77,218.32,45.02,-214.12,0.0,0.1737,0.005,0,low,0,pvgis_sample_profile,2020-04-18T15:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T15:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T16:00:00+02:00,gliwice,gliwice_f01,osm_way_100207009,residential,0,16,1,0,4,50.435867,18.686646,18.577,0.10546,168.65,16.73,1.12,43.7,374.9,984.57,520.0,378.4,321.98,0.72,103.83,0.0,-321.98,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T16:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T16:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T16:00:00+02:00,gliwice,gliwice_f02,osm_way_103697282,mixed,1,16,1,0,4,50.232542,18.645709,0.067,0.10546,168.65,16.73,1.12,43.7,374.9,1016.42,710.0,664.33,267.34,0.68,107.19,0.0,-267.34,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T16:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T16:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T16:00:00+02:00,gliwice,gliwice_f03,osm_way_103697295,industrial,2,16,1,0,4,50.232562,18.645740,0.067,0.10546,168.65,16.73,1.12,43.7,374.9,1256.34,1180.0,1382.48,921.0,0.54,132.49,0.0,-921.0,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T16:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T16:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T16:00:00+02:00,gliwice,gliwice_f04,osm_way_103697306,residential,0,16,1,0,4,50.235209,18.633880,0.283,0.10546,168.65,16.73,1.12,43.7,374.9,817.67,390.0,277.97,266.63,0.81,86.23,0.0,-266.63,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T16:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T16:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
2026-04-07T16:00:00+02:00,gliwice,gliwice_f05,osm_way_157302285,rural,3,16,1,0,4,50.299235,18.614511,2.155,0.10546,168.65,16.73,1.12,43.7,374.9,695.94,310.0,192.27,259.14,0.77,73.39,0.0,-259.14,0.0,0.0,0.005,0,low,0,pvgis_sample_profile,2020-04-18T16:10:00+00:00,IMGW-PIB public synop API seeded demo projection,2026-04-18T16:00:00+02:00,imgw_observation_plus_demo_projection,synthetic_probability_from_reverse_flow_model,public PVGIS/OSM and IMGW-seeded weather inputs plus synthetic OSD context; not Tauron operational data,train
